Record_ID,Country,City,Date,PM2_5,PM10,NO2,SO2,CO,O3,Temperature_C,Humidity,Wind_Speed_kmh,AQI
AQ_008885,Iran,Rasht,2025-02-09,42.8,103.9,5.6,7.2,1.8,17.8,10.9,76.6,12.3,41.0
AQ_007028,China,Nanjing,2025-01-31,62.6,91.0,7.4,4.5,1.9,18.5,-1.2,92.9,9.1,46.0
AQ_008200,USA,Houston,2025-02-07,25.4,48.2,15.7,3.6,0.8,10.0,6.1,85.4,5.1,23.0
AQ_000227,Brazil,Curitiba,2025-02-12,16.4,34.9,43.8,4.3,5.5,10.0,0.5,83.0,6.0,22.0
AQ_015164,Italy,Trieste,2025-01-15,6.8,11.3,8.1,4.8,2.5,10.0,12.1,42.9,2.6,8.0
AQ_012345,USA,Fort Worth,2025-03-27,26.4,57.5,5.0,3.0,3.8,10.0,19.4,58.9,1.9,24.0
AQ_015974,Turkey,Diyarbakir,2025-02-16,7.5,10.0,7.6,7.4,1.6,10.4,17.8,47.9,2.3,8.0
AQ_000423,Russia,Moscow,2025-03-08,16.8,27.6,20.3,5.6,2.4,19.3,7.0,59.4,12.8,17.0
AQ_006192,Mexico,Monterrey,2025-03-06,10.7,24.0,6.3,2.6,2.0,12.5,6.6,76.2,2.5,
AQ_014425,Russia,Volgograd,2025-01-02,45.6,62.4,10.5,3.1,2.8,10.0,16.3,83.2,6.2,34.0
AQ_002948,Japan,Saitama,2025-02-07,6.0,10.8,5.0,7.0,2.3,10.0,-10.0,90.1,9.1,7.0
AQ_007154,Japan,Sapporo,2025-03-03,12.9,15.5,12.9,10.4,1.2,10.0,8.0,62.9,5.5,12.0
AQ_013404,China,Jinan,2025-03-28,20.2,46.4,16.1,4.3,3.0,10.0,15.2,57.9,7.7,21.0
AQ_015153,Brazil,Sao Goncalo,2025-03-22,20.9,33.7,5.7,10.7,2.1,14.4,7.5,65.0,2.4,18.0
AQ_008461,Brazil,Fortaleza,2025-01-15,16.8,35.1,5.0,9.0,8.0,14.2,16.5,97.9,7.3,17.0
AQ_002776,Canada,Victoria,2025-01-30,25.0,42.2,5.0,6.8,1.3,13.0,10.8,66.2,6.8,21.0
AQ_011747,India,Bangalore,2025-02-24,31.2,48.1,15.8,4.6,6.2,10.0,22.2,77.1,3.6,26.0
AQ_009806,Spain,Gijon,2025-02-25,19.2,40.8,8.4,7.0,1.7,12.0,3.7,73.8,2.6,19.0
AQ_015125,Australia,Hobart,2025-03-23,10.3,23.3,5.0,2.8,2.7,10.0,21.1,60.1,4.8,11.0
AQ_000404,Canada,London,2025-03-19,29.4,64.5,72.8,6.3,2.6,10.0,23.4,62.3,2.2,37.0
AQ_010585,Turkey,Eskisehir,2025-02-25,51.7,123.9,15.6,16.2,1.8,10.0,0.3,44.0,5.4,50.0
AQ_011502,Japan,Kobe,2025-02-19,,11.1,5.0,2.1,2.2,10.0,10.9,43.0,5.9,7.0
AQ_015280,Japan,Niigata,2025-02-15,18.3,37.1,11.3,10.8,3.3,20.6,4.8,91.3,6.3,19.0
AQ_002192,South Korea,Gwangju,2025-02-26,10.7,13.2,8.1,22.3,1.3,10.0,9.5,54.7,4.0,11.0
AQ_016123,China,Wuhan,2025-01-19,12.8,19.6,12.5,10.9,2.4,10.0,26.0,48.7,9.2,13.0
AQ_010952,Japan,Sapporo,2025-03-22,24.3,48.0,13.9,9.5,4.8,10.0,21.9,71.2,5.3,23.0
AQ_000004,Japan,Fukuoka,2025-01-07,9.9,24.5,5.0,14.5,1.6,10.0,18.2,80.0,7.3,12.0
AQ_009723,Russia,Perm,2025-03-19,7.7,16.9,13.9,10.0,4.2,10.0,33.2,76.0,4.1,11.0
AQ_014672,Australia,Sunshine Coast,2025-02-05,113.4,183.1,16.8,10.4,2.3,10.0,21.7,40.2,3.0,86.0
AQ_012578,Spain,Valencia,2025-02-25,21.1,52.4,12.8,9.3,3.0,10.0,18.8,80.0,3.2,23.0
AQ_005685,USA,Los Angeles,2025-03-10,44.4,69.2,15.1,2.0,0.7,10.0,7.5,68.4,9.1,35.0
AQ_010174,Italy,Prato,2025-03-22,17.6,26.6,12.0,5.0,2.3,10.0,10.7,51.2,3.7,16.0
AQ_006699,France,Grenoble,2025-03-31,97.9,182.3,8.0,9.4,1.5,10.8,14.7,72.5,5.3,79.0
AQ_016054,Russia,Krasnodar,2025-02-18,84.1,130.2,20.6,8.1,1.4,20.4,14.3,63.2,8.2,65.0
AQ_016270,China,Dalian,2025-03-24,21.3,30.7,11.0,10.3,3.4,33.0,10.9,43.7,3.6,20.0
AQ_012961,Germany,Nuremberg,2025-01-02,5.0,10.0,19.6,10.2,1.6,18.2,20.2,70.6,6.1,9.0
AQ_010119,Italy,Prato,2025-02-21,21.9,41.6,8.6,8.0,4.1,18.8,3.9,62.2,6.9,21.0
AQ_007081,Brazil,Recife,2025-02-04,28.9,59.0,20.5,2.9,3.5,10.0,17.4,54.4,7.3,
AQ_008292,Turkey,Kahramanmaras,2025-01-09,12.4,27.7,11.4,5.4,4.2,13.3,15.9,100.0,8.5,14.0
AQ_002281,USA,Jacksonville,2025-03-09,29.7,46.6,11.3,3.0,1.4,10.0,-3.6,78.5,3.3,24.0
AQ_003134,Australia,Ballarat,2025-01-07,29.8,55.7,9.2,5.9,1.8,15.6,7.3,100.0,6.1,26.0
AQ_003108,Mexico,Aguascalientes,2025-03-22,72.7,158.0,17.1,3.0,4.8,10.0,40.0,56.7,9.0,65.0
AQ_011782,Mexico,Saltillo,2025-01-07,13.9,30.6,8.7,6.0,4.3,15.3,4.4,61.8,2.6,15.0
AQ_009017,South Korea,Daegu,2025-03-05,18.7,34.5,43.8,3.5,2.3,10.0,8.5,36.4,8.9,22.0
AQ_016946,Germany,Dusseldorf,2025-02-01,23.3,38.2,11.1,8.4,4.0,10.0,28.3,73.6,3.0,20.0
AQ_009310,South Korea,Busan,2025-01-23,32.6,48.6,6.1,2.1,1.9,10.0,25.8,66.7,2.8,25.0
AQ_003091,UK,Sheffield,2025-01-23,5.6,12.2,8.2,2.7,1.0,28.8,23.0,99.7,5.6,8.0
AQ_014550,Iran,Qazvin,2025-02-16,12.2,22.4,9.2,3.9,1.5,10.0,25.2,100.0,2.8,12.0
AQ_008827,Russia,Volgograd,2025-03-19,9.6,21.4,5.0,4.3,3.2,10.3,19.7,40.5,4.8,10.0
AQ_013121,Russia,Saint Petersburg,2025-02-14,10.1,,6.0,3.3,2.8,10.0,16.2,90.7,2.2,10.0
AQ_014714,Mexico,León,2025-01-07,32.0,77.8,15.3,8.0,0.9,10.0,-1.2,76.7,4.7,32.0
AQ_014787,Mexico,Monterrey,2025-02-06,5.0,12.2,6.3,4.9,2.5,37.5,17.2,100.0,8.8,9.0
AQ_017961,South Korea,Goyang,2025-02-11,12.7,16.4,9.9,8.9,1.1,12.7,-3.8,84.9,9.1,12.0
AQ_009489,Brazil,Natal,2025-03-09,14.1,34.1,5.3,7.7,0.6,10.8,11.0,77.3,2.9,15.0
AQ_001410,UK,Leeds,2025-01-08,26.0,48.1,5.0,5.8,7.1,29.3,1.7,83.1,3.0,24.0
AQ_000991,Mexico,Tijuana,2025-02-06,22.2,40.8,5.2,2.1,3.0,10.0,-8.3,23.4,6.5,19.0
AQ_003910,Canada,Toronto,2025-02-20,6.3,10.0,19.6,4.4,1.8,10.0,14.6,68.7,6.3,9.0
AQ_011198,India,Indore,2025-01-23,43.2,63.2,15.8,12.5,3.1,22.5,10.7,32.1,8.9,35.0
AQ_008317,USA,Denver,2025-02-25,50.0,112.3,5.7,9.0,7.1,10.0,7.5,48.0,7.7,45.0
AQ_001747,Spain,Malaga,2025-03-08,22.2,53.1,70.0,4.2,2.1,10.0,11.2,48.2,5.0,31.0
AQ_011025,France,Le Havre,2025-03-29,28.4,53.6,39.4,5.9,3.8,10.0,16.0,79.8,5.5,30.0
AQ_012496,South Korea,Goyang,2025-03-31,19.1,33.4,19.1,5.8,3.6,10.0,4.0,60.3,4.0,19.0
AQ_015207,France,Nice,2025-03-20,7.4,17.1,23.7,5.3,0.9,10.0,11.2,76.1,4.4,11.0
AQ_001753,South Korea,Jeonju,2025-02-14,9.5,23.2,9.9,4.4,6.4,10.0,12.2,62.6,7.3,12.0
AQ_009708,USA,Philadelphia,2025-01-03,5.0,10.0,23.9,12.0,2.0,10.1,17.7,73.7,6.5,10.0
AQ_016120,Brazil,Goiania,2025-01-13,11.3,14.8,7.2,3.4,3.6,12.9,7.2,61.6,5.5,10.0
AQ_015133,India,Patna,2025-01-13,14.4,30.1,5.0,5.3,2.1,10.0,30.4,44.5,3.2,14.0
AQ_002304,Canada,Ottawa,2025-03-14,29.9,41.0,5.8,8.6,2.1,10.0,30.7,56.1,7.1,23.0
AQ_003830,China,Dalian,2025-02-23,112.5,237.4,5.2,4.3,2.3,24.8,15.0,66.7,4.1,96.0
AQ_017713,Italy,Reggio Calabria,2025-03-08,66.3,93.9,25.4,3.6,2.9,10.0,11.7,54.2,3.9,50.0
AQ_002673,South Korea,Daejeon,2025-02-06,11.0,23.5,5.0,6.7,2.7,10.2,17.8,71.3,5.1,11.0
AQ_011850,South Korea,Bucheon,2025-03-18,27.7,59.0,5.5,7.5,1.2,14.2,2.6,73.1,11.3,26.0
AQ_014520,South Korea,Busan,2025-02-01,8.3,20.6,23.4,15.2,8.8,10.0,16.7,16.2,7.1,14.0
AQ_017769,USA,Columbus,2025-02-19,25.2,62.4,12.6,3.3,0.7,10.0,-2.8,46.7,3.3,26.0
AQ_017626,Italy,Genoa,2025-02-18,28.5,70.3,16.2,3.8,2.9,12.9,14.5,72.0,3.8,29.0
AQ_017878,China,Dalian,2025-02-14,40.1,98.5,6.1,8.8,1.8,10.0,5.5,52.6,4.4,38.0
AQ_012899,Turkey,Malatya,2025-01-30,18.1,32.3,8.9,5.2,1.9,10.0,21.3,70.0,4.1,16.0
AQ_001275,Australia,Geelong,2025-03-25,57.7,99.6,34.1,3.0,1.5,10.0,9.1,55.0,4.9,49.0
AQ_006757,Mexico,Chihuahua,2025-02-25,27.5,37.9,9.9,9.7,2.9,10.0,16.8,56.1,2.4,22.0
AQ_007076,Russia,Tyumen,2025-02-08,20.5,42.0,14.3,10.3,1.7,10.0,24.4,86.7,6.3,21.0
AQ_000120,South Africa,Pretoria,2025-03-21,15.6,24.8,14.5,13.4,1.8,10.0,10.1,74.9,5.6,16.0
AQ_017258,Mexico,Zapopan,2025-02-17,5.0,10.0,6.5,16.0,1.8,10.0,-10.0,51.3,4.2,7.0
AQ_002659,Canada,Windsor,2025-01-23,13.6,33.6,13.3,,1.2,10.0,10.5,84.9,5.3,16.0
AQ_009732,Spain,Barcelona,2025-01-23,7.8,13.2,10.4,3.1,1.8,13.8,39.8,41.4,6.8,9.0
AQ_016655,Spain,Valencia,2025-02-25,29.9,45.1,27.8,2.4,2.1,13.3,18.0,48.6,2.4,26.0
AQ_002960,France,Saint-Etienne,2025-02-23,54.3,111.9,8.4,3.7,4.5,10.0,28.8,63.6,1.7,47.0
AQ_004356,UK,Manchester,2025-03-27,20.2,43.0,13.5,7.6,2.4,10.0,-7.0,96.4,4.1,20.0
AQ_016813,Mexico,Aguascalientes,2025-01-24,6.7,12.3,17.4,5.9,4.0,13.0,12.5,65.6,1.3,10.0
AQ_016809,Turkey,Gaziantep,2025-02-13,27.3,41.4,9.2,2.0,2.8,22.3,2.3,100.0,7.3,23.0
AQ_008258,China,Qingdao,2025-01-29,27.9,63.0,5.0,10.3,2.4,10.0,16.4,78.5,5.9,26.0
AQ_016202,China,Foshan,2025-01-31,9.6,23.4,8.7,4.2,1.8,10.2,17.7,59.3,4.8,11.0
AQ_008273,France,Nimes,2025-02-23,8.5,18.1,11.7,5.1,3.5,12.6,10.4,63.0,3.4,10.0
AQ_004414,Brazil,Curitiba,2025-02-07,28.6,61.2,6.4,2.8,2.9,10.0,4.8,99.7,1.4,26.0
AQ_004902,Russia,Krasnoyarsk,2025-02-23,5.0,10.0,16.0,5.9,2.8,10.0,4.1,87.5,4.8,8.0
AQ_016965,China,Dalian,2025-01-03,20.5,26.4,5.0,22.2,2.2,13.9,21.4,50.0,3.9,18.0
AQ_012415,Mexico,Nezahualcóyotl,2025-02-17,21.9,34.9,9.2,5.2,4.5,10.0,12.1,99.4,4.0,19.0
AQ_015301,Australia,Wollongong,2025-01-14,66.4,158.1,10.1,4.4,3.6,11.7,19.2,46.8,3.9,61.0
AQ_013774,Spain,Gijon,2025-01-27,5.0,11.7,22.3,2.3,1.3,10.9,9.5,69.1,6.2,9.0
AQ_017101,Germany,Dusseldorf,2025-01-15,5.0,12.4,21.0,28.9,1.4,10.0,19.5,55.4,10.2,11.0
AQ_012338,South Korea,Seongnam,2025-02-25,89.7,201.7,7.9,6.3,2.7,10.0,14.1,71.4,3.6,79.0
AQ_016044,Germany,Cologne,2025-01-06,10.5,24.7,5.0,7.1,2.9,10.0,30.5,74.3,2.7,12.0
AQ_007715,Mexico,Chihuahua,2025-03-30,23.2,33.2,7.2,2.2,3.4,10.0,27.4,62.9,4.4,18.0
AQ_001871,Mexico,Aguascalientes,2025-03-02,19.6,27.1,28.0,6.0,2.2,10.8,,42.9,11.6,19.0
AQ_006525,France,Lille,2025-01-10,28.2,62.2,20.6,2.7,0.8,17.4,10.7,51.7,2.9,28.0
AQ_017730,USA,San Diego,2025-01-15,7.7,12.7,5.0,9.6,1.0,10.0,9.8,23.9,2.4,8.0
AQ_014843,France,Toulon,2025-01-09,27.0,47.7,10.0,2.8,1.1,19.2,20.3,68.1,3.9,24.0
AQ_005828,UK,Belfast,2025-03-15,33.8,68.2,8.1,11.4,3.1,10.0,4.0,63.9,4.4,30.0
AQ_015069,Canada,Kitchener,2025-01-29,49.9,77.6,5.0,3.4,1.7,25.3,9.2,70.5,3.0,38.0
AQ_000224,Spain,Bilbao,2025-03-20,63.6,152.2,5.0,3.8,1.9,10.0,5.1,81.2,6.9,58.0
AQ_006156,France,Nantes,2025-01-05,14.5,33.5,18.7,3.6,4.2,12.5,6.3,49.2,2.6,17.0
AQ_001349,Mexico,Mexico City,2025-01-06,16.9,23.9,10.6,3.3,3.2,10.0,-8.1,67.3,3.0,14.0
AQ_011956,USA,San Jose,2025-02-08,9.6,17.2,7.8,8.1,0.9,11.3,15.6,55.8,2.1,10.0
AQ_005766,Mexico,Acapulco,2025-01-11,20.2,38.6,14.1,16.5,2.3,10.0,40.0,29.4,4.9,20.0
AQ_006968,Mexico,Chihuahua,2025-03-27,17.7,31.1,7.1,4.0,2.0,12.0,23.9,44.0,1.6,16.0
AQ_017337,Canada,Montreal,2025-03-14,22.8,40.3,10.9,7.4,2.2,10.0,-7.7,73.5,2.7,20.0
AQ_016086,Spain,Seville,2025-01-31,10.4,24.5,5.0,15.5,2.0,10.0,4.9,57.5,9.6,12.0
AQ_001420,Spain,Barcelona,2025-02-24,57.4,124.3,26.8,8.2,1.8,12.8,11.3,82.4,4.9,54.0
AQ_005417,France,Paris,2025-03-24,23.8,31.6,7.7,5.4,1.5,10.0,9.6,75.7,10.7,18.0
AQ_000259,Brazil,Belo Horizonte,2025-02-09,31.9,41.3,6.3,7.6,2.8,10.0,5.7,54.4,4.9,24.0
AQ_015686,Italy,Brescia,2025-01-15,36.0,46.2,10.8,6.7,3.8,10.0,25.1,57.3,6.3,27.0
AQ_005662,Brazil,Belo Horizonte,2025-03-22,70.0,108.8,20.7,12.1,1.9,10.0,8.3,70.6,1.2,55.0
AQ_009846,Germany,Bremen,2025-03-02,7.9,18.4,5.0,7.6,4.8,10.0,18.5,32.6,8.0,9.0
AQ_000107,South Korea,Seoul,2025-03-06,65.3,152.8,16.6,3.5,0.8,10.0,12.8,91.1,2.5,60.0
AQ_006015,Mexico,Saltillo,2025-02-05,13.6,20.3,5.0,8.9,3.0,10.0,13.0,69.5,3.6,12.0
AQ_005394,Iran,Mashhad,2025-03-20,32.0,40.5,30.9,10.5,3.6,11.3,14.5,22.9,4.2,28.0
AQ_001940,Italy,Florence,2025-03-02,5.0,10.0,30.5,6.4,2.7,10.0,7.5,57.1,3.0,10.0
AQ_000950,Russia,Nizhny Novgorod,2025-02-09,28.4,49.7,8.7,4.0,4.0,63.9,20.2,32.5,4.6,28.0
AQ_002093,Canada,Windsor,2025-03-14,14.4,28.4,11.6,4.5,2.5,10.0,16.5,80.5,4.1,15.0
AQ_014644,Italy,Trieste,2025-02-26,22.4,54.4,11.3,10.4,6.0,10.0,26.3,86.6,3.8,24.0
AQ_001271,South Korea,Seoul,2025-02-08,6.6,12.4,12.0,14.7,2.2,10.0,29.4,47.5,5.1,9.0
AQ_004704,Canada,Winnipeg,2025-03-27,40.2,49.3,51.2,3.7,2.9,10.0,4.8,40.7,4.9,35.0
AQ_007344,USA,Jacksonville,2025-02-01,8.4,16.7,6.6,2.3,5.1,10.0,27.2,100.0,2.1,9.0
AQ_016682,Australia,Ballarat,2025-01-14,31.1,46.9,5.0,7.0,3.0,22.8,25.2,58.7,3.2,25.0
AQ_017701,Germany,Essen,2025-02-15,100.1,,8.7,5.4,2.8,10.0,14.2,86.3,1.1,70.0
AQ_000969,India,Lucknow,2025-01-22,42.5,65.7,8.7,5.0,1.2,11.7,16.8,80.5,5.3,33.0
AQ_014123,USA,Fort Worth,2025-01-15,5.0,10.0,7.9,13.3,3.7,20.9,-0.3,38.6,8.9,8.0
AQ_017154,Canada,Oshawa,2025-02-25,32.4,80.7,10.8,3.9,3.6,37.8,19.2,54.6,7.2,34.0
AQ_017924,Iran,Tehran,2025-03-16,66.2,117.6,15.5,6.1,1.8,14.3,16.9,79.3,2.9,54.0
AQ_000426,China,Shenyang,2025-02-18,15.3,37.4,13.3,9.9,2.2,15.9,29.0,79.2,2.8,18.0
AQ_006840,Russia,Rostov,2025-03-04,7.8,16.4,6.2,3.4,3.0,10.5,15.1,48.6,3.5,9.0
AQ_008441,Spain,Elche,2025-02-12,53.5,113.3,47.6,12.3,1.7,11.7,15.1,51.3,1.6,53.0
AQ_009078,UK,Portsmouth,2025-03-16,16.3,34.6,13.4,7.1,4.2,10.0,28.2,81.9,6.0,17.0
AQ_001662,South Korea,Suwon,2025-02-19,26.8,60.8,5.0,8.1,1.3,16.6,22.0,60.1,5.7,26.0
AQ_009807,Australia,Newcastle,2025-03-02,18.2,37.6,9.7,12.2,1.2,10.0,4.8,80.2,8.6,18.0
AQ_006100,France,Saint-Etienne,2025-02-24,70.5,143.3,13.1,8.3,1.3,10.0,9.9,83.5,3.0,60.0
AQ_011273,Australia,Newcastle,2025-01-16,22.2,31.9,8.4,3.8,2.5,10.0,20.1,78.6,3.9,18.0
AQ_009270,Russia,Kazan,2025-01-13,33.0,40.6,7.6,4.5,3.9,10.0,33.1,85.6,9.0,24.0
AQ_011409,Iran,Rasht,2025-03-17,47.1,97.2,6.6,2.5,3.6,10.0,16.3,49.5,7.1,41.0
AQ_009272,South Africa,Johannesburg,2025-03-17,5.7,11.4,5.0,7.8,1.5,25.2,28.4,57.1,6.2,8.0
AQ_002669,Russia,Moscow,2025-03-13,64.9,98.3,11.2,9.8,2.7,14.6,9.1,61.4,5.1,50.0
AQ_013863,Russia,Saratov,2025-02-15,28.0,34.8,38.9,5.6,2.7,12.9,23.0,45.2,5.8,26.0
AQ_000274,Germany,Leipzig,2025-02-10,25.7,50.5,16.0,6.4,1.6,10.0,13.7,67.0,2.7,24.0
AQ_012952,Russia,Novosibirsk,2025-03-22,80.5,132.4,14.1,10.4,1.3,10.0,22.3,25.5,3.8,63.0
AQ_011993,South Korea,Anyang,2025-01-31,36.9,86.7,13.3,11.3,3.7,16.1,21.5,46.9,2.3,37.0
AQ_007583,China,Shanghai,2025-02-11,35.5,84.8,13.6,15.4,1.9,10.0,15.7,45.9,4.1,36.0
AQ_017872,Brazil,Teresina,2025-01-29,5.0,11.9,23.1,13.4,1.6,10.0,13.2,59.4,2.2,10.0
AQ_003052,USA,San Jose,2025-03-27,18.1,23.8,18.1,11.8,2.4,11.6,15.3,61.8,3.0,17.0
AQ_004081,Italy,Naples,2025-03-19,15.7,25.3,18.1,5.7,4.2,10.0,0.6,36.2,8.8,16.0
AQ_016794,Canada,Vancouver,2025-02-25,29.1,42.5,6.6,19.6,4.4,15.6,10.2,12.2,5.1,25.0
AQ_003355,Germany,Bonn,2025-01-28,20.6,49.7,7.8,7.7,1.8,15.1,19.3,57.1,4.3,21.0
AQ_014888,Germany,Cologne,2025-02-09,60.1,137.2,18.5,2.1,4.2,11.3,4.9,68.1,8.9,56.0
AQ_013969,Brazil,Sao Goncalo,2025-03-08,61.3,79.2,11.2,3.4,4.9,29.6,6.1,100.0,5.3,45.0
AQ_002501,Japan,Kyoto,2025-02-14,27.2,57.4,,3.9,0.9,10.0,12.7,89.1,3.0,26.0
AQ_007464,Turkey,Mersin,2025-01-22,24.3,57.2,14.4,9.0,1.0,10.0,7.8,73.6,2.6,25.0
AQ_015813,Mexico,Acapulco,2025-03-07,6.0,10.7,12.8,7.5,1.4,10.4,21.7,70.6,2.1,8.0
AQ_001548,Australia,Canberra,2025-02-22,26.1,58.9,6.7,4.6,3.8,10.0,24.0,78.6,11.0,25.0
AQ_007141,France,Reims,2025-01-29,6.4,15.2,18.1,6.8,2.4,19.8,14.9,44.5,6.5,11.0
AQ_007327,South Korea,Yongin,2025-03-06,51.0,86.7,18.9,2.0,1.0,11.6,20.4,27.1,5.3,42.0
AQ_002962,Australia,Wollongong,2025-01-28,20.1,24.6,12.0,6.2,4.2,10.0,30.8,91.2,3.1,16.0
AQ_013821,Spain,Gijon,2025-03-13,17.2,42.0,5.0,3.2,1.0,10.0,22.8,53.6,3.7,
AQ_012997,Spain,Granada,2025-03-04,37.3,82.2,30.2,2.8,2.5,10.0,-6.1,47.6,8.2,37.0
AQ_010558,Canada,Regina,2025-03-15,26.6,61.9,9.5,3.1,2.4,21.4,30.1,37.6,3.0,26.0
AQ_008279,Russia,Izhevsk,2025-01-09,35.0,75.5,13.8,6.8,2.9,20.9,23.5,57.3,6.2,34.0
AQ_016737,Japan,Kitakyushu,2025-02-02,23.1,33.4,9.8,8.2,1.6,23.1,20.8,63.8,4.9,20.0
AQ_009318,Russia,Voronezh,2025-02-13,46.4,80.2,20.3,2.7,2.2,18.8,14.0,64.1,5.1,39.0
AQ_006923,Turkey,Mersin,2025-03-20,25.6,38.2,34.6,10.0,3.0,11.6,16.1,43.3,2.3,
AQ_008880,Russia,Yekaterinburg,2025-03-27,20.9,34.7,11.7,2.8,2.3,10.0,26.7,72.0,3.0,18.0
AQ_004846,Australia,Ballarat,2025-01-23,9.2,16.1,5.5,6.0,3.2,10.2,23.9,48.1,6.3,9.0
AQ_013765,USA,San Francisco,2025-01-09,20.9,32.2,17.5,7.3,3.3,36.4,26.7,92.6,3.2,21.0
AQ_016536,Russia,Saratov,2025-02-12,32.6,59.9,11.4,4.4,3.4,10.0,10.8,10.0,8.3,28.0
AQ_005280,Spain,Zaragoza,2025-02-09,87.4,111.6,8.0,5.6,1.2,10.0,18.9,66.0,3.5,60.0
AQ_004837,Italy,Prato,2025-03-19,5.0,10.0,52.5,3.2,1.7,27.9,1.2,37.8,6.7,14.0
AQ_003867,Brazil,Sao Paulo,2025-03-13,6.1,10.0,36.2,2.0,2.5,10.0,11.0,14.0,6.9,11.0
AQ_011714,Italy,Turin,2025-03-30,17.2,41.3,9.6,15.0,1.6,19.7,16.1,100.0,5.7,20.0
AQ_008444,Japan,Kitakyushu,2025-01-05,14.6,22.7,10.4,3.2,2.9,10.0,4.3,65.7,3.6,13.0
AQ_010477,Italy,Reggio Calabria,2025-01-22,30.2,46.2,5.0,4.6,1.0,10.0,10.9,59.9,6.2,23.0
AQ_013978,France,Lyon,2025-01-09,8.4,12.7,12.2,5.8,2.3,10.6,25.7,49.9,3.6,9.0
AQ_004032,Turkey,Bursa,2025-02-13,27.6,59.4,5.0,3.2,3.3,10.0,1.5,73.3,5.5,25.0
AQ_003743,Australia,Albury,2025-01-15,23.4,34.8,5.0,4.8,1.7,17.8,11.9,47.0,3.7,19.0
AQ_017479,Iran,Tehran,2025-02-18,76.8,96.4,28.9,7.0,1.1,10.0,10.8,42.3,4.2,56.0
AQ_014179,Italy,Brescia,2025-01-31,24.2,47.8,30.8,7.9,2.3,10.0,25.9,46.2,1.3,26.0
AQ_013758,Iran,Sanandaj,2025-01-19,12.6,15.7,10.9,4.8,6.5,10.0,7.5,48.7,6.8,12.0
AQ_010681,Spain,Gijon,2025-01-14,47.1,89.3,9.4,7.7,2.7,11.9,24.2,71.2,6.6,40.0
AQ_011563,Germany,Stuttgart,2025-02-18,15.7,31.1,38.3,3.4,1.0,19.7,2.8,43.3,1.9,20.0
AQ_014709,Iran,Zahedan,2025-01-05,47.3,73.3,8.1,14.4,6.4,10.0,14.2,45.2,2.8,37.0
AQ_011945,Spain,Granada,2025-03-25,12.8,29.3,8.0,16.4,1.2,18.0,28.5,71.8,3.3,15.0
AQ_009826,Italy,Trieste,2025-03-30,38.5,77.6,12.0,21.1,2.5,10.0,25.0,47.5,7.6,36.0
AQ_002860,Germany,Stuttgart,2025-03-16,34.0,61.9,5.4,6.0,3.3,10.0,3.3,100.0,5.7,28.0
AQ_006585,Canada,Windsor,2025-03-19,48.7,99.8,7.8,7.1,2.0,10.7,20.1,63.8,2.5,42.0
AQ_005825,Turkey,Izmir,2025-01-04,19.1,45.6,22.1,13.8,1.9,11.2,5.3,52.5,4.9,22.0
AQ_008090,Canada,Kitchener,2025-03-25,18.6,33.0,5.0,5.2,1.8,10.0,19.3,67.8,4.7,16.0
AQ_014855,USA,Seattle,2025-02-18,11.8,26.9,18.7,4.4,4.6,10.0,35.4,86.0,7.2,14.0
AQ_009593,India,Mumbai,2025-02-20,5.0,11.9,6.6,5.5,2.4,13.6,20.7,67.1,2.4,7.0
AQ_005921,South Africa,Bloemfontein,2025-01-07,16.3,34.0,18.2,3.1,3.7,10.0,5.8,25.4,2.5,17.0
AQ_011295,Japan,Saitama,2025-03-05,13.3,27.7,16.9,5.3,2.1,13.2,3.7,98.2,2.3,15.0
AQ_016052,China,Nanjing,2025-03-01,34.1,55.0,12.3,6.1,4.9,10.0,24.1,89.7,5.9,28.0
AQ_013908,UK,Newcastle,2025-03-09,14.7,27.8,27.1,8.4,0.8,15.6,27.4,77.2,9.1,18.0
AQ_016458,South Korea,Ulsan,2025-01-22,14.0,24.5,5.0,17.9,2.0,15.7,21.3,45.7,5.7,14.0
AQ_000153,USA,Washington,2025-02-11,22.3,50.7,10.8,2.1,1.2,13.4,16.0,80.1,3.8,22.0
AQ_014952,Canada,London,2025-01-22,12.4,30.1,23.4,2.0,3.4,10.0,17.0,65.4,5.0,16.0
AQ_014762,China,Chongqing,2025-01-02,29.8,62.7,6.7,10.6,1.7,10.0,14.4,60.3,3.1,27.0
AQ_014684,Australia,Toowoomba,2025-03-31,5.0,10.0,5.8,3.0,5.6,10.0,30.3,57.3,6.1,6.0
AQ_016562,China,Changsha,2025-03-09,24.4,55.3,5.0,5.0,3.1,10.0,-4.2,81.7,29.0,23.0
AQ_012023,UK,Birmingham,2025-03-21,8.1,12.7,9.3,4.0,2.0,10.0,7.2,77.1,2.4,8.0
AQ_001884,South Africa,Rustenburg,2025-03-28,36.1,72.2,16.7,2.8,1.0,10.0,24.9,45.7,4.6,32.0
AQ_014526,India,Kolkata,2025-03-27,40.4,59.3,22.0,3.0,1.3,12.7,13.2,53.0,4.6,33.0
AQ_015494,France,Lille,2025-02-03,30.0,41.8,23.8,4.7,1.9,10.0,9.4,91.2,5.9,25.0
AQ_012888,Iran,Qom,2025-02-01,23.7,42.4,8.6,10.7,2.9,12.7,26.4,75.0,11.9,21.0
AQ_016544,Brazil,Curitiba,2025-03-19,46.3,74.8,31.2,3.7,3.1,10.0,14.0,53.8,2.5,39.0
